2023-06-28,18,54,29,513340,34.43,0.00,32.73,{'roll': 3.9116728164415746, 'pitch': 1.527189317279831, 'yaw': 355.73666464885656},{'roll': 3.7775974836946933, 'pitch': 1.46972778956616, 'yaw': 355.73336737503473},351.73,0:00:00.078908
2023-06-28,18,54,34,739434,34.32,1006.33,33.19,{'roll': 1.3199626585221136, 'pitch': 359.24586392606096, 'yaw': 347.63993002227306},{'roll': 1.2379599409554694, 'pitch': 359.2344754393936, 'yaw': 347.6395321637539},343.90,0:00:00.083186
2023-06-28,18,54,39,981011,34.39,1006.31,32.83,{'roll': 358.74731246364667, 'pitch': 358.0117283040713, 'yaw': 340.0395251789937},{'roll': 358.7174450069016, 'pitch': 358.02332553839517, 'yaw': 340.0396737356082},336.54,0:00:00.086268
2023-06-28,18,54,45,218852,34.25,1006.31,32.95,{'roll': 356.8792551920397, 'pitch': 356.39743337086287, 'yaw': 332.77590244953575},{'roll': 356.88636712651294, 'pitch': 356.44214250850933, 'yaw': 332.77576413820503},329.49,0:00:00.074018
2023-06-28,18,54,50,460847,34.38,1006.32,31.42,{'roll': 356.01851966203316, 'pitch': 355.32648702976155, 'yaw': 326.40366551054126},{'roll': 356.0385585832843, 'pitch': 355.3923313340209, 'yaw': 326.4031054350293},323.26,0:00:00.075905
2023-06-28,18,54,55,691231,34.34,1006.36,32.72,{'roll': 355.964696490713, 'pitch': 355.0060892590986, 'yaw': 319.41765240480385},{'roll': 355.98861624007316, 'pitch': 355.07799834445416, 'yaw': 319.4169147443735},316.42,0:00:00.073031
2023-06-28,18,55,0,905902,34.55,1006.22,32.47,{'roll': 355.4007789973638, 'pitch': 354.4882866417044, 'yaw': 313.1640199931994},{'roll': 355.4373563679165, 'pitch': 354.5712119684175, 'yaw': 313.16271542706795},310.30,0:00:00.075563
2023-06-28,18,55,6,146668,34.46,1006.32,32.51,{'roll': 354.49795989711646, 'pitch': 354.1577528703132, 'yaw': 307.0504815916611},{'roll': 354.5528186958695, 'pitch': 354.248662688166, 'yaw': 307.0483369122617},304.34,0:00:00.067842
2023-06-28,18,55,11,378128,34.41,1006.35,32.49,{'roll': 354.44266695446424, 'pitch': 354.1691558711325, 'yaw': 301.8928554852227},{'roll': 354.4987180481143, 'pitch': 354.2584247360373, 'yaw': 301.8907108058233},299.26,0:00:00.099564
2023-06-28,18,55,16,624142,34.54,1006.36,32.68,{'roll': 353.58474695649966, 'pitch': 355.07270878982877, 'yaw': 296.4339633948734},{'roll': 353.65914607269445, 'pitch': 355.14131718626794, 'yaw': 296.4317845645282},293.95,0:00:00.100536
2023-06-28,18,55,21,874265,34.55,1006.37,32.77,{'roll': 353.6186178645937, 'pitch': 354.881879707721, 'yaw': 292.3450296671102},{'roll': 353.6903869310713, 'pitch': 354.95549719414265, 'yaw': 292.3427620443058},289.94,0:00:00.085070
2023-06-28,18,55,27,111092,34.57,1006.35,32.18,{'roll': 353.0094059717636, 'pitch': 354.1074135223565, 'yaw': 287.55784570049667},{'roll': 353.0940012797288, 'pitch': 354.1961910405279, 'yaw': 287.5546218512084},285.26,0:00:00.074418
2023-06-28,18,55,32,342483,34.43,1006.33,33.11,{'roll': 352.47958862473257, 'pitch': 353.91527944723043, 'yaw': 283.0168217515704},{'roll': 352.5727216691603, 'pitch': 354.0119069871922, 'yaw': 283.01295586450016},280.80,0:00:00.070248
2023-06-28,18,59,26,236807,34.73,1006.40,32.52,{'roll': 359.91278434065254, 'pitch': 359.9403994157868, 'yaw': 356.0512170582505},{'roll': 359.8587458983116, 'pitch': 359.9128531694827, 'yaw': 356.05058142377084},352.20,0:00:00.084257
2023-06-28,18,59,31,472395,34.84,1006.33,30.52,{'roll': 358.0449876967913, 'pitch': 357.8914407753811, 'yaw': 348.28098340324016},{'roll': 358.0276571589894, 'pitch': 357.90569559362234, 'yaw': 348.2810909787196},344.65,0:00:00.078799
2023-06-28,18,59,36,707326,34.86,1006.35,32.28,{'roll': 356.6630547319296, 'pitch': 356.4429642656438, 'yaw': 340.82878939608185},{'roll': 356.67511641911705, 'pitch': 356.48590865316345, 'yaw': 340.8285708300284},337.39,0:00:00.069312
2023-06-28,18,59,41,947680,34.80,1006.39,31.84,{'roll': 355.0151883517335, 'pitch': 355.81838572784164, 'yaw': 333.9842090174879},{'roll': 355.05848321333497, 'pitch': 355.87321677895125, 'yaw': 333.98319131930157},330.71,0:00:00.096661
2023-06-28,18,59,47,186771,34.91,1006.33,32.59,{'roll': 354.48534496460627, 'pitch': 354.7917788403979, 'yaw': 327.13666092169956},{'roll': 354.539046046295, 'pitch': 354.8654065721034, 'yaw': 327.13497044988},324.02,0:00:00.095794
2023-06-28,18,59,52,418673,34.84,1006.39,31.05,{'roll': 353.45331063809334, 'pitch': 354.42162698361284, 'yaw': 320.5927727911262},{'roll': 353.5291906246776, 'pitch': 354.50525496603683, 'yaw': 320.59005096074196},317.63,0:00:00.096827
2023-06-28,18,59,57,663371,34.91,1006.35,33.13,{'roll': 352.5114890232511, 'pitch': 353.976564173332, 'yaw': 314.5137575807477},{'roll': 352.6054749875514, 'pitch': 354.0687994747707, 'yaw': 314.5100385427446},311.71,0:00:00.066492
2023-06-28,19,0,2,888610,35.09,1006.35,31.50,{'roll': 352.2788382659685, 'pitch': 353.2942940158185, 'yaw': 308.63397215826933},{'roll': 352.3781355561221, 'pitch': 353.3984031742424, 'yaw': 308.6295359504034},305.96,0:00:00.069862
2023-06-28,19,0,8,112676,35.00,1006.40,32.77,{'roll': 352.42641987091224, 'pitch': 352.79574356726044, 'yaw': 303.6336999499297},{'roll': 352.52213899571444, 'pitch': 352.912379719509, 'yaw': 303.6289085722269},301.06,0:00:00.082209
2023-06-28,19,0,13,333106,34.95,1006.38,32.21,{'roll': 352.9061458912309, 'pitch': 352.2493984430984, 'yaw': 298.38609976155476},{'roll': 352.993087369176, 'pitch': 352.3741731926299, 'yaw': 298.38144840273},295.89,0:00:00.066804
2023-06-28,19,0,18,556937,35.09,1006.38,31.97,{'roll': 352.5921040384775, 'pitch': 352.46308518015053, 'yaw': 293.444157368727},{'roll': 352.6852584272463, 'pitch': 352.58615067484214, 'yaw': 293.4392464627138},291.05,0:00:00.068821
2023-06-28,19,0,23,770559,35.02,1006.36,32.11,{'roll': 352.1541087664403, 'pitch': 352.5049380180634, 'yaw': 288.9374277996234},{'roll': 352.25511445766006, 'pitch': 352.625665026738, 'yaw': 288.9322027049083},286.64,0:00:00.084827
2023-06-28,19,0,29,11787,35.00,1006.38,32.20,{'roll': 351.69328700219694, 'pitch': 351.7836085700075, 'yaw': 284.49667785790206},{'roll': 351.8034468544518, 'pitch': 351.9193338203258, 'yaw': 284.4902574800822},282.31,0:00:00.071657
2023-06-28,19,0,34,253514,35.14,1006.33,32.12,{'roll': 352.0322402624007, 'pitch': 351.61811820906, 'yaw': 280.42959390529376},{'roll': 352.136512491591, 'pitch': 351.75775801154634, 'yaw': 280.42333745201404},278.32,0:00:00.071601
2023-06-28,19,0,39,475311,35.00,1006.37,32.39,{'roll': 351.5552215583143, 'pitch': 351.4580091834048, 'yaw': 276.3756990479728},{'roll': 351.6685164673982, 'pitch': 351.5982039387612, 'yaw': 276.3688756889919},274.36,0:00:00.075993
2023-06-28,19,0,44,691729,35.04,1006.38,32.50,{'roll': 351.45675157482384, 'pitch': 351.3312451412776, 'yaw': 272.4330474816638},{'roll': 351.57291430958554, 'pitch': 351.47366568452975, 'yaw': 272.4259372547378},270.48,0:00:00.084985
2023-06-28,19,0,49,939173,35.02,1006.36,31.21,{'roll': 351.20339509907234, 'pitch': 352.0060985671261, 'yaw': 268.71972634692713},{'roll': 351.325360079534, 'pitch': 352.1381986945424, 'yaw': 268.7128073652979},266.86,0:00:00.066738
2023-06-28,19,0,55,167942,35.09,1006.33,31.88,{'roll': 352.0779051996441, 'pitch': 352.22353337048526, 'yaw': 265.11779193717507},{'roll': 352.1799721315062, 'pitch': 352.34991577579257, 'yaw': 265.11225265375816},263.31,0:00:00.068818
2023-06-28,19,1,0,402632,35.02,1006.35,32.21,{'roll': 351.63162063927547, 'pitch': 352.63326617351055, 'yaw': 261.0828440246117},{'roll': 351.74373136431205, 'pitch': 352.74998129982134, 'yaw': 261.07724326949227},259.35,0:00:00.084638
2023-06-28,19,1,5,633049,35.07,1006.37,31.41,{'roll': 351.7235814524869, 'pitch': 353.15730603427744, 'yaw': 257.2904224690971},{'roll': 351.8300760544784, 'pitch': 353.2696916744281, 'yaw': 257.28529299703047},255.65,0:00:00.084254
2023-06-28,19,1,10,879582,35.13,1006.36,32.50,{'roll': 351.67948148233705, 'pitch': 353.55049782668027, 'yaw': 254.58268959529397},{'roll': 351.7899811365032, 'pitch': 353.6503795248948, 'yaw': 254.57794944400996},252.98,0:00:00.077101
2023-06-28,19,1,16,122323,35.18,1006.41,31.46,{'roll': 351.983967046668, 'pitch': 353.7113244490851, 'yaw': 251.6847222927276},{'roll': 352.08925441272373, 'pitch': 353.8080288286751, 'yaw': 251.6803646320371},250.14,0:00:00.067491
2023-06-28,19,1,21,328545,35.22,1006.39,31.68,{'roll': 352.1345607650357, 'pitch': 354.2150214451828, 'yaw': 248.9493203225967},{'roll': 352.23699738088663, 'pitch': 354.2993200668059, 'yaw': 248.94563885063405},247.46,0:00:00.075613
2023-06-28,19,1,26,574035,35.27,1006.35,32.13,{'roll': 352.3720071688893, 'pitch': 354.2717307983141, 'yaw': 246.02352682935168},{'roll': 352.46903769001216, 'pitch': 354.3595085475457, 'yaw': 246.01987267814573},244.59,0:00:00.069176
2023-06-28,19,4,3,67515,35.29,1006.26,31.39,{'roll': 359.9197225188486, 'pitch': 359.9344729793719, 'yaw': 356.0154477844539},{'roll': 359.86596516814046, 'pitch': 359.90725370169383, 'yaw': 356.0148219683712},352.10,0:00:00.098223
2023-06-28,19,4,8,307902,35.27,1006.25,31.46,{'roll': 358.25978700762613, 'pitch': 359.1418680527277, 'yaw': 347.57254508346904},{'roll': 358.2388449005789, 'pitch': 359.12914714556365, 'yaw': 347.57243153157407},343.92,0:00:00.097847
2023-06-28,19,4,13,564953,35.31,1006.23,31.87,{'roll': 357.46267138136534, 'pitch': 357.6413277857117, 'yaw': 340.29277664058674},{'roll': 357.45848148719637, 'pitch': 357.66061303827667, 'yaw': 340.2928124990799},336.81,0:00:00.094126
2023-06-28,19,4,18,805009,35.20,1006.23,31.99,{'roll': 357.05298276112626, 'pitch': 356.6138737413675, 'yaw': 332.93155050788926},{'roll': 357.0611725848279, 'pitch': 356.6517001827647, 'yaw': 332.9314173192005},329.61,0:00:00.092978
2023-06-28,19,4,24,50132,35.27,1006.30,32.26,{'roll': 355.8549101644283, 'pitch': 355.89695595518526, 'yaw': 325.65039126773723},{'roll': 355.8823777701755, 'pitch': 355.94941180801095, 'yaw': 325.6497663054282},322.52,0:00:00.087780
2023-06-28,19,4,29,285484,35.22,1006.30,31.98,{'roll': 354.98690752658825, 'pitch': 354.9867833025227, 'yaw': 319.1872018222076},{'roll': 355.03085894012366, 'pitch': 355.05334008088994, 'yaw': 319.1859450674003},316.22,0:00:00.095318
2023-06-28,19,4,34,524663,35.25,1006.35,32.19,{'roll': 354.99696583391477, 'pitch': 354.25878246719503, 'yaw': 313.002342585356},{'roll': 355.0422448654701, 'pitch': 354.34368726810703, 'yaw': 313.00069650976604},310.12,0:00:00.082381
2023-06-28,19,4,39,778452,35.25,1006.34,32.40,{'roll': 354.4881218633907, 'pitch': 354.27238137383256, 'yaw': 307.1005776141285},{'roll': 354.5421029828354, 'pitch': 354.35640123836015, 'yaw': 307.0986412554988},304.37,0:00:00.086646
2023-06-28,19,4,45,20081,35.27,1006.35,31.96,{'roll': 353.2395419387712, 'pitch': 353.8754159019133, 'yaw': 301.6566333927778},{'roll': 353.3188908076802, 'pitch': 353.96792825290015, 'yaw': 301.6534915057596},299.08,0:00:00.081987
2023-06-28,19,4,50,260016,35.31,1006.32,32.39,{'roll': 351.89114733716843, 'pitch': 354.20139265646765, 'yaw': 296.6987903195623},{'roll': 351.99782550049395, 'pitch': 354.28910978777037, 'yaw': 296.69477416833035},294.27,0:00:00.066013
2023-06-28,19,4,55,484649,35.27,1006.36,31.69,{'roll': 352.51431672156747, 'pitch': 354.72374375296226, 'yaw': 291.34780155772086},{'roll': 352.608096926419, 'pitch': 354.79927155791745, 'yaw': 291.3447689537294},289.00,0:00:00.069378
2023-06-28,19,5,0,690052,35.36,1006.31,31.79,{'roll': 351.5159940743636, 'pitch': 354.349501466638, 'yaw': 287.14326687825525},{'roll': 351.6302264269111, 'pitch': 354.43080120832866, 'yaw': 287.13927804777995},284.90,0:00:00.069388
2023-06-28,19,5,5,930479,35.25,1006.30,32.84,{'roll': 351.39522437700674, 'pitch': 353.855703122195, 'yaw': 283.15714115787915},{'roll': 351.51184900331106, 'pitch': 353.9497082964023, 'yaw': 283.152435157541},280.99,0:00:00.069038
2023-06-28,19,5,11,170653,35.32,1006.29,31.91,{'roll': 351.381133696749, 'pitch': 352.9608578409168, 'yaw': 279.21230393103576},{'roll': 351.49761232775984, 'pitch': 353.0721660187259, 'yaw': 279.2067373268622},277.13,0:00:00.066009
2023-06-28,19,5,16,377260,35.39,1006.29,31.80,{'roll': 351.3092024132787, 'pitch': 352.70177980107496, 'yaw': 274.9106917728967},{'roll': 351.4272306434574, 'pitch': 352.81742173391245, 'yaw': 274.9048178102105},272.94,0:00:00.078388
2023-06-28,19,5,21,618020,35.39,1006.30,32.00,{'roll': 351.7475639542101, 'pitch': 353.45791247804664, 'yaw': 271.07472776142333},{'roll': 351.85666427337, 'pitch': 353.5581741055337, 'yaw': 271.0700490818419},269.16,0:00:00.074847
2023-06-28,19,5,26,857078,35.38,1006.30,32.27,{'roll': 351.3677943373, 'pitch': 353.2796394180674, 'yaw': 267.7007372548421},{'roll': 351.48426016170606, 'pitch': 353.3828743122776, 'yaw': 267.6955736318296},265.87,0:00:00.080341
2023-06-28,19,5,32,97135,35.38,1006.32,31.46,{'roll': 351.8844178932887, 'pitch': 353.74526536661824, 'yaw': 264.49724876051187},{'roll': 351.99220083971244, 'pitch': 353.83921888751996, 'yaw': 264.4929115903889},262.71,0:00:00.068932
2023-06-28,19,6,0,167605,35.48,1006.31,30.35,{'roll': 359.9205670877477, 'pitch': 359.94812563372847, 'yaw': 356.0321493045219},{'roll': 359.8671375327589, 'pitch': 359.9197894066777, 'yaw': 356.0315017172112},352.15,0:00:00.073561
2023-06-28,19,6,5,390155,35.50,1006.31,31.64,{'roll': 357.9258849924787, 'pitch': 358.13268988705516, 'yaw': 348.359864404191},{'roll': 357.9123582297143, 'pitch': 358.13948870004367, 'yaw': 348.35990453155233},344.71,0:00:00.082912
2023-06-28,19,6,10,622664,35.54,1006.31,31.61,{'roll': 356.2947517219755, 'pitch': 356.9148125165285, 'yaw': 341.1076335764949},{'roll': 356.31188738594255, 'pitch': 356.94571037134295, 'yaw': 341.1074098877996},337.65,0:00:00.076331
2023-06-28,19,6,15,868286,35.45,1006.33,31.75,{'roll': 355.1119921959533, 'pitch': 356.72427905354573, 'yaw': 334.0028656792058},{'roll': 355.15568576984754, 'pitch': 356.75956701244917, 'yaw': 334.00220656595087},330.73,0:00:00.069519
2023-06-28,19,6,21,102181,35.50,1006.31,31.76,{'roll': 354.15822287270544, 'pitch': 356.55293095161124, 'yaw': 327.09563539044984},{'roll': 354.219321903039, 'pitch': 356.5925362304004, 'yaw': 327.0946006167906},323.97,0:00:00.082680
2023-06-28,19,6,26,324020,35.54,1006.31,31.61,{'roll': 353.56398616963054, 'pitch': 355.2668991787819, 'yaw': 320.31966767716324},{'roll': 353.63695051921286, 'pitch': 355.3307038178004, 'yaw': 320.317669846831},317.35,0:00:00.076851
2023-06-28,19,6,31,553697,35.41,1006.28,32.00,{'roll': 352.68428854038416, 'pitch': 354.337359097841, 'yaw': 314.40840532789485},{'roll': 352.7746476742352, 'pitch': 354.4217460850365, 'yaw': 314.4051439125662},311.59,0:00:00.070947
2023-06-28,19,6,36,779954,35.41,1006.31,31.70,{'roll': 351.6306609976971, 'pitch': 354.3096041972618, 'yaw': 309.31964460376315},{'roll': 351.74110515657617, 'pitch': 354.3951587199186, 'yaw': 309.3155908864907},306.64,0:00:00.085469
2023-06-28,19,6,42,10672,35.50,1006.34,31.59,{'roll': 351.2986506247846, 'pitch': 354.26559216579756, 'yaw': 303.6860431046341},{'roll': 351.4173447984075, 'pitch': 354.3494809760705, 'yaw': 303.6817742364028},301.12,0:00:00.072262
2023-06-28,19,6,47,248379,35.59,1006.31,31.80,{'roll': 350.98151042746895, 'pitch': 354.260124599367, 'yaw': 298.65905461135594},{'roll': 351.10538700712453, 'pitch': 354.34583963146923, 'yaw': 298.6545125355579},296.21,0:00:00.075578
2023-06-28,19,6,52,496755,35.54,1006.30,30.62,{'roll': 350.7401119054068, 'pitch': 353.96305448604056, 'yaw': 293.98749891720155},{'roll': 350.87229741018774, 'pitch': 354.0537897071828, 'yaw': 293.98233529418906},291.64,0:00:00.088391
2023-06-28,19,6,57,738111,35.61,1006.32,30.82,{'roll': 350.1965765503146, 'pitch': 354.35376307779325, 'yaw': 289.06582852583045},{'roll': 350.3365655462223, 'pitch': 354.4348745623949, 'yaw': 289.06095177076304},286.83,0:00:00.092487
2023-06-28,19,7,2,976906,35.61,1006.36,31.80,{'roll': 350.4542684886418, 'pitch': 353.73231831615965, 'yaw': 284.5261364637923},{'roll': 350.5910592484706, 'pitch': 353.82707096919427, 'yaw': 284.5205835199971},282.38,0:00:00.066731
2023-06-28,19,7,8,194706,35.56,1006.29,31.50,{'roll': 350.4217021466792, 'pitch': 353.8140095130671, 'yaw': 280.25011019428416},{'roll': 350.55820091592096, 'pitch': 353.9068095857728, 'yaw': 280.24466653351567},278.19,0:00:00.085957
2023-06-28,19,7,13,424698,35.59,1006.26,31.34,{'roll': 350.79102669680105, 'pitch': 354.6604321682245, 'yaw': 275.94612796050313},{'roll': 350.9203785268501, 'pitch': 354.73668397323166, 'yaw': 275.94190007340694},273.94,0:00:00.072765
2023-06-28,19,7,18,657210,35.50,1006.25,31.74,{'roll': 350.5731180490683, 'pitch': 355.3475257199525, 'yaw': 271.62927082013664},{'roll': 350.70607621899904, 'pitch': 355.40970946970356, 'yaw': 271.62571912176827},269.72,0:00:00.062058
2023-06-28,19,7,23,860805,35.50,1006.29,31.41,{'roll': 350.79406527720806, 'pitch': 355.1998258673587, 'yaw': 267.9268165163695},{'roll': 350.9217309043057, 'pitch': 355.2643788389782, 'yaw': 267.9232716481903},266.10,0:00:00.086958
2023-06-28,19,7,29,108963,35.59,1006.29,31.96,{'roll': 350.4483057334964, 'pitch': 356.158457431522, 'yaw': 264.2077238717842},{'roll': 350.58391401682513, 'pitch': 356.2055750646245, 'yaw': 264.20497813573786},262.47,0:00:00.085943
2023-06-28,19,7,34,349346,35.61,1006.24,31.53,{'roll': 350.500445690073, 'pitch': 356.25723221220414, 'yaw': 261.33181125004785},{'roll': 350.63410310062, 'pitch': 356.30120283564656, 'yaw': 261.3293114008116},259.65,0:00:00.096687
2023-06-28,19,7,39,584844,35.61,1006.31,31.68,{'roll': 350.09953236881347, 'pitch': 355.5588628719301, 'yaw': 257.9686739140577},{'roll': 350.2416225016645, 'pitch': 355.6173749681155, 'yaw': 257.96510855531096},256.36,0:00:00.080175
2023-06-28,19,7,44,823452,35.63,1006.31,31.45,{'roll': 349.8139374001795, 'pitch': 355.293534355224, 'yaw': 254.7120465479848},{'roll': 349.96299944862585, 'pitch': 355.3567870295802, 'yaw': 254.70800307599617},253.17,0:00:00.074710
2023-06-28,19,7,50,56485,35.59,1006.31,31.73,{'roll': 350.34723088661127, 'pitch': 355.5360782146326, 'yaw': 252.2079967454206},{'roll': 350.4855550239087, 'pitch': 355.59390771878776, 'yaw': 252.2045611602681},250.71,0:00:00.073333
2023-06-28,19,7,55,284227,35.54,1006.27,31.53,{'roll': 350.6929067605056, 'pitch': 355.3529830410993, 'yaw': 249.42575333796174},{'roll': 350.8237415953781, 'pitch': 355.41447395353646, 'yaw': 249.4223245829984},247.97,0:00:00.083903
2023-06-28,19,8,0,532667,35.36,1006.33,31.60,{'roll': 350.45581296516787, 'pitch': 355.66258655155275, 'yaw': 246.87168606010553},{'roll': 350.58934743230986, 'pitch': 355.71471711661917, 'yaw': 246.8687012674382},245.48,0:00:00.073489
2023-06-28,19,8,5,767271,35.61,1006.29,30.52,{'roll': 350.8055254808617, 'pitch': 356.141869463349, 'yaw': 243.86488652330416},{'roll': 350.9334173579756, 'pitch': 356.1875920303135, 'yaw': 243.8624003344463},242.50,0:00:00.081151
2023-06-28,19,8,11,14522,35.43,1006.33,31.85,{'roll': 350.42415674591217, 'pitch': 355.98280033399493, 'yaw': 240.93804118092697},{'roll': 350.5603447415467, 'pitch': 356.0337548258637, 'yaw': 240.93506321844887},239.67,0:00:00.076576
2023-06-28,19,8,16,247863,35.43,1006.32,31.03,{'roll': 350.19583718233696, 'pitch': 356.161204021342, 'yaw': 238.6344642606918},{'roll': 350.3370718339945, 'pitch': 356.2088364799532, 'yaw': 238.63158192086206},237.42,0:00:00.074831
2023-06-28,19,8,21,460559,35.48,1006.35,31.74,{'roll': 349.50236380703734, 'pitch': 356.88794596742827, 'yaw': 236.25609676904497},{'roll': 349.65582535108285, 'pitch': 356.9198245947188, 'yaw': 236.25400673115897},235.11,0:00:00.072187
2023-06-28,19,8,26,693015,35.47,1006.33,31.18,{'roll': 349.5278907852866, 'pitch': 357.22817113692156, 'yaw': 234.11514665294783},{'roll': 349.6800417867851, 'pitch': 357.2536003580883, 'yaw': 234.11348008679033},232.98,0:00:00.076280
2023-06-28,19,8,31,931859,35.52,1006.32,29.69,{'roll': 349.43991026481405, 'pitch': 356.6938804428709, 'yaw': 232.2602585196691},{'roll': 349.59559076656615, 'pitch': 356.7293878216015, 'yaw': 232.25788161383792},231.18,0:00:00.071277
2023-06-28,19,8,37,170335,35.47,1006.31,31.68,{'roll': 349.0432034863096, 'pitch': 356.69398076127436, 'yaw': 230.10959587457216},{'roll': 349.2048296677342, 'pitch': 356.72950009283596, 'yaw': 230.10713700647096},229.08,0:00:00.065412
